matchId,gameVersion,queueId,gameCreation,bans_blue,bans_red,picks_blue,picks_red,winner,side_blue_pick_count,side_red_pick_count,bans_blue_names,bans_red_names,picks_blue_names,picks_red_names,label,vector
LA1_1645147663,15.16.706.7476,420,1756159674913,"[53, 15, 75, 134, 245]","[53, 555, 266, 67, -1]","[897, 254, 4, 360, 63]","[223, 121, 126, 202, 99]",RED,5,5,"['Blitzcrank', 'Sivir', 'Nasus', 'Syndra', 'Ekko']","['Blitzcrank', 'Pyke', 'Aatrox', 'Vayne', 'NoBan']","[""K'Sante"", 'Vi', 'Twisted Fate', 'Samira', 'Brand']","['Tahm Kench', ""Kha'Zix"", 'Jayce', 'Jhin', 'Lux']",0,"[897, 254, 4, 360, 63, 223, 121, 126, 202, 99, 0]"
LA1_1641990222,15.16.702.7993,420,1755099064089,"[523, 35, 25, 122, 157]","[902, 777, 75, 31, 48]","[875, 106, 800, 202, 518]","[150, 11, 101, 22, 111]",BLUE,5,5,"['Aphelios', 'Shaco', 'Morgana', 'Darius', 'Yasuo']","['Milio', 'Yone', 'Nasus', ""Cho'Gath"", 'Trundle']","['Sett', 'Volibear', 'Mel', 'Jhin', 'Neeko']","['Gnar', 'Master Yi', 'Xerath', 'Ashe', 'Nautilus']",1,"[875, 106, 800, 202, 518, 150, 11, 101, 22, 111, 1]"
LA1_1642943886,15.16.704.6097,420,1755405404885,"[238, 950, 84, 799, 122]","[35, 89, 90, 67, 82]","[10, 33, 25, 18, 101]","[150, 233, 142, 145, 910]",BLUE,5,5,"['Zed', 'Naafiri', 'Akali', 'Ambessa', 'Darius']","['Shaco', 'Leona', 'Malzahar', 'Vayne', 'Mordekaiser']","['Kayle', 'Rammus', 'Morgana', 'Tristana', 'Xerath']","['Gnar', 'Briar', 'Zoe', ""Kai'Sa"", 'Hwei']",1,"[10, 33, 25, 18, 101, 150, 233, 142, 145, 910, 1]"
LA1_1643959090,15.16.704.6097,420,1755747300750,"[82, 25, 89, 19, 157]","[876, 82, 523, 117, -1]","[875, 62, 910, 145, 555]","[420, 950, 45, 202, 35]",RED,5,5,"['Mordekaiser', 'Morgana', 'Leona', 'Warwick', 'Yasuo']","['Lillia', 'Mordekaiser', 'Aphelios', 'Lulu', 'NoBan']","['Sett', 'Wukong', 'Hwei', ""Kai'Sa"", 'Pyke']","['Illaoi', 'Naafiri', 'Veigar', 'Jhin', 'Shaco']",0,"[875, 62, 910, 145, 555, 420, 950, 45, 202, 35, 0]"
LA1_1642948925,15.16.704.6097,420,1755406368697,"[800, 360, 83, 25, 11]","[45, 103, 222, 51, 114]","[163, 19, 13, 67, 143]","[266, 113, 80, 21, 54]",BLUE,5,5,"['Mel', 'Samira', 'Yorick', 'Morgana', 'Master Yi']","['Veigar', 'Ahri', 'Jinx', 'Caitlyn', 'Fiora']","['Taliyah', 'Warwick', 'Ryze', 'Vayne', 'Zyra']","['Aatrox', 'Sejuani', 'Pantheon', 'Miss Fortune', 'Malphite']",1,"[163, 19, 13, 67, 143, 266, 113, 80, 21, 54, 1]"
LA1_1643480402,15.16.704.6097,420,1755574750506,"[910, 517, 101, 80, 17]","[202, 83, -1, -1, -1]","[86, 254, 45, 22, 117]","[106, 102, 268, 222, 50]",RED,5,5,"['Hwei', 'Sylas', 'Xerath', 'Pantheon', 'Teemo']","['Jhin', 'Yorick', 'NoBan', 'NoBan', 'NoBan']","['Garen', 'Vi', 'Veigar', 'Ashe', 'Lulu']","['Volibear', 'Shyvana', 'Azir', 'Jinx', 'Swain']",0,"[86, 254, 45, 22, 117, 106, 102, 268, 222, 50, 0]"
LA1_1643377289,15.16.704.6097,420,1755554750075,"[117, 25, 31, 111, 90]","[89, 1, 523, 58, 141]","[122, 9, 84, 51, 555]","[24, 233, 777, 22, 350]",BLUE,5,5,"['Lulu', 'Morgana', ""Cho'Gath"", 'Nautilus', 'Malzahar']","['Leona', 'Annie', 'Aphelios', 'Renekton', 'Kayn']","['Darius', 'Fiddlesticks', 'Akali', 'Caitlyn', 'Pyke']","['Jax', 'Briar', 'Yone', 'Ashe', 'Yuumi']",1,"[122, 9, 84, 51, 555, 24, 233, 777, 22, 350, 1]"
LA1_1643884219,15.16.704.6097,420,1755732924771,"[111, 83, 233, 82, 84]","[80, 902, 35, 6, 90]","[85, 19, 91, 51, 412]","[75, 48, 131, 145, 99]",BLUE,5,5,"['Nautilus', 'Yorick', 'Briar', 'Mordekaiser', 'Akali']","['Pantheon', 'Milio', 'Shaco', 'Urgot', 'Malzahar']","['Kennen', 'Warwick', 'Talon', 'Caitlyn', 'Thresh']","['Nasus', 'Trundle', 'Diana', ""Kai'Sa"", 'Lux']",1,"[85, 19, 91, 51, 412, 75, 48, 131, 145, 99, 1]"
LA1_1645119199,15.16.706.7476,420,1756149958859,"[233, 45, -1, 238, 63]","[122, 145, 99, 105, 233]","[54, 35, 127, 222, 50]","[420, 517, 55, 901, 147]",RED,5,5,"['Briar', 'Veigar', 'NoBan', 'Zed', 'Brand']","['Darius', ""Kai'Sa"", 'Lux', 'Fizz', 'Briar']","['Malphite', 'Shaco', 'Lissandra', 'Jinx', 'Swain']","['Illaoi', 'Sylas', 'Katarina', 'Smolder', 'Seraphine']",0,"[54, 35, 127, 222, 50, 420, 517, 55, 901, 147, 0]"
LA1_1644582324,15.16.706.7476,420,1755978534780,"[90, 32, 142, 804, 111]","[150, 99, 117, 131, 157]","[10, 238, 800, 81, 16]","[83, 91, 7, 222, 43]",BLUE,5,5,"['Malzahar', 'Amumu', 'Zoe', 'Yunara', 'Nautilus']","['Gnar', 'Lux', 'Lulu', 'Diana', 'Yasuo']","['Kayle', 'Zed', 'Mel', 'Ezreal', 'Soraka']","['Yorick', 'Talon', 'LeBlanc', 'Jinx', 'Karma']",1,"[10, 238, 800, 81, 16, 83, 91, 7, 222, 43, 1]"
LA1_1643058320,15.16.704.6097,420,1755457856043,"[804, 800, 82, 84, 106]","[51, 74, 35, 90, 420]","[92, 517, 101, 523, 267]","[86, 120, 157, 236, 117]",RED,5,5,"['Yunara', 'Mel', 'Mordekaiser', 'Akali', 'Volibear']","['Caitlyn', 'Heimerdinger', 'Shaco', 'Malzahar', 'Illaoi']","['Riven', 'Sylas', 'Xerath', 'Aphelios', 'Nami']","['Garen', 'Hecarim', 'Yasuo', 'Lucian', 'Lulu']",0,"[92, 517, 101, 523, 267, 86, 120, 157, 236, 117, 0]"
LA1_1644874851,15.16.706.7476,420,1756068946124,"[67, 804, 233, 157, 555]","[800, 233, 421, 145, 106]","[150, 11, 50, 236, 267]","[36, 200, 84, 202, 111]",RED,5,5,"['Vayne', 'Yunara', 'Briar', 'Yasuo', 'Pyke']","['Mel', 'Briar', ""Rek'Sai"", ""Kai'Sa"", 'Volibear']","['Gnar', 'Master Yi', 'Swain', 'Lucian', 'Nami']","['Dr. Mundo', ""Bel'Veth"", 'Akali', 'Jhin', 'Nautilus']",0,"[150, 11, 50, 236, 267, 36, 200, 84, 202, 111, 0]"
LA1_1644875671,15.16.706.7476,420,1756068792647,"[-1, 36, 238, 25, 63]","[150, 804, 800, 51, 245]","[50, 33, 157, 523, 555]","[420, 11, 103, 119, 40]",BLUE,5,5,"['NoBan', 'Dr. Mundo', 'Zed', 'Morgana', 'Brand']","['Gnar', 'Yunara', 'Mel', 'Caitlyn', 'Ekko']","['Swain', 'Rammus', 'Yasuo', 'Aphelios', 'Pyke']","['Illaoi', 'Master Yi', 'Ahri', 'Draven', 'Janna']",1,"[50, 33, 157, 523, 555, 420, 11, 103, 119, 40, 1]"
LA1_1644471427,15.16.706.7476,420,1755924598857,"[115, 56, 238, 83, 99]","[804, 11, 523, 19, 82]","[14, 141, 517, 51, 111]","[86, 5, 84, 202, 161]",BLUE,5,5,"['Ziggs', 'Nocturne', 'Zed', 'Yorick', 'Lux']","['Yunara', 'Master Yi', 'Aphelios', 'Warwick', 'Mordekaiser']","['Sion', 'Kayn', 'Sylas', 'Caitlyn', 'Nautilus']","['Garen', 'Xin Zhao', 'Akali', 'Jhin', ""Vel'Koz""]",1,"[14, 141, 517, 51, 111, 86, 5, 84, 202, 161, 1]"
LA1_1642097377,15.16.704.1925,420,1755133178081,"[55, 35, 11, 51, 800]","[84, 83, 54, 19, 25]","[41, 60, 131, 360, 412]","[79, 238, 157, 804, 235]",BLUE,5,5,"['Katarina', 'Shaco', 'Master Yi', 'Caitlyn', 'Mel']","['Akali', 'Yorick', 'Malphite', 'Warwick', 'Morgana']","['Gangplank', 'Elise', 'Diana', 'Samira', 'Thresh']","['Gragas', 'Zed', 'Yasuo', 'Yunara', 'Senna']",1,"[41, 60, 131, 360, 412, 79, 238, 157, 804, 235, 1]"
LA1_1643408235,15.16.704.6097,420,1755561932454,"[111, 89, 420, 35, 142]","[84, 555, 8, 141, 23]","[68, 31, 90, 221, 44]","[41, 25, 202, 523, 147]",RED,5,5,"['Nautilus', 'Leona', 'Illaoi', 'Shaco', 'Zoe']","['Akali', 'Pyke', 'Vladimir', 'Kayn', 'Tryndamere']","['Rumble', ""Cho'Gath"", 'Malzahar', 'Zeri', 'Taric']","['Gangplank', 'Morgana', 'Jhin', 'Aphelios', 'Seraphine']",0,"[68, 31, 90, 221, 44, 41, 25, 202, 523, 147, 0]"
LA1_1642540876,15.16.704.6097,420,1755292430120,"[266, 84, 39, 111, 67]","[74, 157, 25, 23, 804]","[122, 11, 711, 202, 99]","[6, 19, 800, 96, 412]",RED,5,5,"['Aatrox', 'Akali', 'Irelia', 'Nautilus', 'Vayne']","['Heimerdinger', 'Yasuo', 'Morgana', 'Tryndamere', 'Yunara']","['Darius', 'Master Yi', 'Vex', 'Jhin', 'Lux']","['Urgot', 'Warwick', 'Mel', ""Kog'Maw"", 'Thresh']",0,"[122, 11, 711, 202, 99, 6, 19, 800, 96, 412, 0]"
LA1_1643744679,15.16.704.6097,420,1755664930509,"[11, 18, 84, 141, 266]","[90, 887, 51, 78, 53]","[75, 56, 7, 67, 80]","[83, 20, 157, 15, 25]",RED,5,5,"['Master Yi', 'Tristana', 'Akali', 'Kayn', 'Aatrox']","['Malzahar', 'Gwen', 'Caitlyn', 'Poppy', 'Blitzcrank']","['Nasus', 'Nocturne', 'LeBlanc', 'Vayne', 'Pantheon']","['Yorick', 'Nunu & Willump', 'Yasuo', 'Sivir', 'Morgana']",0,"[75, 56, 7, 67, 80, 83, 20, 157, 15, 25, 0]"
LA1_1644452357,15.16.706.7476,420,1755921393767,"[115, 89, 238, 84, 35]","[11, 800, 105, 82, 526]","[27, 234, 103, 901, 235]","[86, 876, 3, 202, 99]",BLUE,5,5,"['Ziggs', 'Leona', 'Zed', 'Akali', 'Shaco']","['Master Yi', 'Mel', 'Fizz', 'Mordekaiser', 'Rell']","['Singed', 'Viego', 'Ahri', 'Smolder', 'Senna']","['Garen', 'Lillia', 'Galio', 'Jhin', 'Lux']",1,"[27, 234, 103, 901, 235, 86, 876, 3, 202, 99, 1]"
LA1_1643451405,15.16.704.6097,420,1755570004207,"[35, 800, 48, 84, 122]","[82, 51, 412, 64, -1]","[58, 19, 127, 202, 50]","[24, 141, 245, 145, 235]",RED,5,5,"['Shaco', 'Mel', 'Trundle', 'Akali', 'Darius']","['Mordekaiser', 'Caitlyn', 'Thresh', 'Lee Sin', 'NoBan']","['Renekton', 'Warwick', 'Lissandra', 'Jhin', 'Swain']","['Jax', 'Kayn', 'Ekko', ""Kai'Sa"", 'Senna']",0,"[58, 19, 127, 202, 50, 24, 141, 245, 145, 235, 0]"
LA1_1645129607,15.16.706.7476,420,1756154404077,"[950, 105, 83, -1, 804]","[111, 150, 238, 35, 360]","[8, 11, 103, 81, 517]","[82, 121, 161, 202, 99]",BLUE,5,5,"['Naafiri', 'Fizz', 'Yorick', 'NoBan', 'Yunara']","['Nautilus', 'Gnar', 'Zed', 'Shaco', 'Samira']","['Vladimir', 'Master Yi', 'Ahri', 'Ezreal', 'Sylas']","['Mordekaiser', ""Kha'Zix"", ""Vel'Koz"", 'Jhin', 'Lux']",1,"[8, 11, 103, 81, 517, 82, 121, 161, 202, 99, 1]"
LA1_1643141903,15.16.704.6097,420,1755475682484,"[55, 51, 106, 25, 75]","[11, 555, 233, 201, 420]","[80, 111, 800, 81, 101]","[39, 517, 61, 157, 40]",RED,5,5,"['Katarina', 'Caitlyn', 'Volibear', 'Morgana', 'Nasus']","['Master Yi', 'Pyke', 'Briar', 'Braum', 'Illaoi']","['Pantheon', 'Nautilus', 'Mel', 'Ezreal', 'Xerath']","['Irelia', 'Sylas', 'Orianna', 'Yasuo', 'Janna']",0,"[80, 111, 800, 81, 101, 39, 517, 61, 157, 40, 0]"
LA1_1645102939,15.16.706.7476,420,1756144723894,"[-1, 82, -1, 84, 99]","[777, 99, 84, 36, 131]","[83, 17, 45, 51, 111]","[79, 80, 61, 18, 117]",BLUE,5,5,"['NoBan', 'Mordekaiser', 'NoBan', 'Akali', 'Lux']","['Yone', 'Lux', 'Akali', 'Dr. Mundo', 'Diana']","['Yorick', 'Teemo', 'Veigar', 'Caitlyn', 'Nautilus']","['Gragas', 'Pantheon', 'Orianna', 'Tristana', 'Lulu']",1,"[83, 17, 45, 51, 111, 79, 80, 61, 18, 117, 1]"
LA1_1642010434,15.16.702.7993,420,1755108271428,"[117, 84, 2, 895, 90]","[51, 420, 59, 90, 82]","[17, 517, 777, 523, 902]","[3, 106, 7, 222, 25]",BLUE,5,5,"['Lulu', 'Akali', 'Olaf', 'Nilah', 'Malzahar']","['Caitlyn', 'Illaoi', 'Jarvan IV', 'Malzahar', 'Mordekaiser']","['Teemo', 'Sylas', 'Yone', 'Aphelios', 'Milio']","['Galio', 'Volibear', 'LeBlanc', 'Jinx', 'Morgana']",1,"[17, 517, 777, 523, 902, 3, 106, 7, 222, 25, 1]"
LA1_1644421839,15.16.706.7476,420,1755916585905,"[25, 106, 122, 51, 157]","[82, 51, 105, 141, 111]","[10, 245, 777, 145, 235]","[875, 234, 131, 81, 16]",BLUE,5,5,"['Morgana', 'Volibear', 'Darius', 'Caitlyn', 'Yasuo']","['Mordekaiser', 'Caitlyn', 'Fizz', 'Kayn', 'Nautilus']","['Kayle', 'Ekko', 'Yone', ""Kai'Sa"", 'Senna']","['Sett', 'Viego', 'Diana', 'Ezreal', 'Soraka']",1,"[10, 245, 777, 145, 235, 875, 234, 131, 81, 16, 1]"
LA1_1643580796,15.16.704.6097,420,1755627965637,"[238, 35, 122, 202, 141]","[131, 51, 122, 63, 35]","[86, 19, 420, 222, 517]","[75, 82, 39, 96, 143]",BLUE,5,5,"['Zed', 'Shaco', 'Darius', 'Jhin', 'Kayn']","['Diana', 'Caitlyn', 'Darius', 'Brand', 'Shaco']","['Garen', 'Warwick', 'Illaoi', 'Jinx', 'Sylas']","['Nasus', 'Mordekaiser', 'Irelia', ""Kog'Maw"", 'Zyra']",1,"[86, 19, 420, 222, 517, 75, 82, 39, 96, 143, 1]"
LA1_1643410861,15.16.704.6097,420,1755563010741,"[804, 31, 15, 234, 90]","[202, 13, 86, 35, 25]","[98, 517, 268, 157, 902]","[57, 19, 105, 222, 223]",BLUE,5,5,"['Yunara', ""Cho'Gath"", 'Sivir', 'Viego', 'Malzahar']","['Jhin', 'Ryze', 'Garen', 'Shaco', 'Morgana']","['Shen', 'Sylas', 'Azir', 'Yasuo', 'Milio']","['Maokai', 'Warwick', 'Fizz', 'Jinx', 'Tahm Kench']",1,"[98, 517, 268, 157, 902, 57, 19, 105, 222, 223, 1]"
LA1_1644076291,15.16.704.6097,420,1755805001342,"[35, 82, 711, 63, 51]","[54, 7, 51, 64, 360]","[223, 102, 39, 429, 526]","[875, 245, 84, 81, 99]",BLUE,5,5,"['Shaco', 'Mordekaiser', 'Vex', 'Brand', 'Caitlyn']","['Malphite', 'LeBlanc', 'Caitlyn', 'Lee Sin', 'Samira']","['Tahm Kench', 'Shyvana', 'Irelia', 'Kalista', 'Rell']","['Sett', 'Ekko', 'Akali', 'Ezreal', 'Lux']",1,"[223, 102, 39, 429, 526, 875, 245, 84, 81, 99, 1]"
LA1_1644403018,15.16.706.7476,420,1755912781589,"[25, 266, 90, -1, 800]","[90, 51, 53, 233, 19]","[24, 238, 166, 81, 117]","[82, 121, 893, 222, 3]",RED,5,5,"['Morgana', 'Aatrox', 'Malzahar', 'NoBan', 'Mel']","['Malzahar', 'Caitlyn', 'Blitzcrank', 'Briar', 'Warwick']","['Jax', 'Zed', 'Akshan', 'Ezreal', 'Lulu']","['Mordekaiser', ""Kha'Zix"", 'Aurora', 'Jinx', 'Galio']",0,"[24, 238, 166, 81, 117, 82, 121, 893, 222, 3, 0]"
LA1_1644237231,15.16.704.6097,420,1755839045195,"[134, 81, -1, 202, 17]","[89, 84, 517, 82, 53]","[27, 875, 103, 51, 99]","[106, 107, 3, 222, 111]",BLUE,5,5,"['Syndra', 'Ezreal', 'NoBan', 'Jhin', 'Teemo']","['Leona', 'Akali', 'Sylas', 'Mordekaiser', 'Blitzcrank']","['Singed', 'Sett', 'Ahri', 'Caitlyn', 'Lux']","['Volibear', 'Rengar', 'Galio', 'Jinx', 'Nautilus']",1,"[27, 875, 103, 51, 99, 106, 107, 3, 222, 111, 1]"
LA1_1644835655,15.16.706.7476,420,1756058798826,"[89, 48, 420, 90, -1]","[25, 106, 202, 90, 17]","[54, 254, 84, 51, 63]","[14, 111, 950, 18, 412]",RED,5,5,"['Leona', 'Trundle', 'Illaoi', 'Malzahar', 'NoBan']","['Morgana', 'Volibear', 'Jhin', 'Malzahar', 'Teemo']","['Malphite', 'Vi', 'Akali', 'Caitlyn', 'Brand']","['Sion', 'Nautilus', 'Naafiri', 'Tristana', 'Thresh']",0,"[54, 254, 84, 51, 63, 14, 111, 950, 18, 412, 0]"
LA1_1643272776,15.16.704.6097,420,1755498115933,"[25, 82, 90, 80, 555]","[80, 99, 45, 141, -1]","[103, 106, 131, 22, 101]","[58, 48, 127, 51, 201]",BLUE,5,5,"['Morgana', 'Mordekaiser', 'Malzahar', 'Pantheon', 'Pyke']","['Pantheon', 'Lux', 'Veigar', 'Kayn', 'NoBan']","['Ahri', 'Volibear', 'Diana', 'Ashe', 'Xerath']","['Renekton', 'Trundle', 'Lissandra', 'Caitlyn', 'Braum']",1,"[103, 106, 131, 22, 101, 58, 48, 127, 51, 201, 1]"
LA1_1643401567,15.16.704.6097,420,1755560729696,"[45, 360, 875, 39, 111]","[53, 234, 3, 233, 114]","[10, 517, 105, 81, 99]","[54, 950, 84, 202, 63]",BLUE,5,5,"['Veigar', 'Samira', 'Sett', 'Irelia', 'Nautilus']","['Blitzcrank', 'Viego', 'Galio', 'Briar', 'Fiora']","['Kayle', 'Sylas', 'Fizz', 'Ezreal', 'Lux']","['Malphite', 'Naafiri', 'Akali', 'Jhin', 'Brand']",1,"[10, 517, 105, 81, 99, 54, 950, 84, 202, 63, 1]"
LA1_1643112316,15.16.704.6097,420,1755469937205,"[82, 90, 36, 111, 122]","[131, 800, 157, 53, 83]","[19, 245, 142, 804, 201]","[875, 517, 21, 29, 117]",RED,5,5,"['Mordekaiser', 'Malzahar', 'Dr. Mundo', 'Nautilus', 'Darius']","['Diana', 'Mel', 'Yasuo', 'Blitzcrank', 'Yorick']","['Warwick', 'Ekko', 'Zoe', 'Yunara', 'Braum']","['Sett', 'Sylas', 'Miss Fortune', 'Twitch', 'Lulu']",0,"[19, 245, 142, 804, 201, 875, 517, 21, 29, 117, 0]"
LA1_1645034919,15.16.706.7476,420,1756097667419,"[122, 105, 234, 119, 25]","[234, 117, 111, 11, 799]","[98, 36, 517, 202, 9]","[68, 421, 800, 498, 43]",BLUE,5,5,"['Darius', 'Fizz', 'Viego', 'Draven', 'Morgana']","['Viego', 'Lulu', 'Nautilus', 'Master Yi', 'Ambessa']","['Shen', 'Dr. Mundo', 'Sylas', 'Jhin', 'Fiddlesticks']","['Rumble', ""Rek'Sai"", 'Mel', 'Xayah', 'Karma']",1,"[98, 36, 517, 202, 9, 68, 421, 800, 498, 43, 1]"
LA1_1643560119,15.16.704.6097,420,1755617863611,"[131, 99, 86, 799, 84]","[122, 234, 202, 555, 8]","[83, 121, 804, 115, 80]","[41, 233, 157, 222, 412]",BLUE,5,5,"['Diana', 'Lux', 'Garen', 'Ambessa', 'Akali']","['Darius', 'Viego', 'Jhin', 'Pyke', 'Vladimir']","['Yorick', ""Kha'Zix"", 'Yunara', 'Ziggs', 'Pantheon']","['Gangplank', 'Briar', 'Yasuo', 'Jinx', 'Thresh']",1,"[83, 121, 804, 115, 80, 41, 233, 157, 222, 412, 1]"
LA1_1644438105,15.16.706.7476,420,1755918881804,"[53, 887, 45, 234, 804]","[122, 711, 64, 63, 99]","[75, 11, 29, 67, 16]","[82, 421, 157, 222, 161]",RED,5,5,"['Blitzcrank', 'Gwen', 'Veigar', 'Viego', 'Yunara']","['Darius', 'Vex', 'Lee Sin', 'Brand', 'Lux']","['Nasus', 'Master Yi', 'Twitch', 'Vayne', 'Soraka']","['Mordekaiser', ""Rek'Sai"", 'Yasuo', 'Jinx', ""Vel'Koz""]",0,"[75, 11, 29, 67, 16, 82, 421, 157, 222, 161, 0]"
LA1_1643754763,15.16.704.6097,420,1755667304354,"[99, 84, 45, 36, 35]","[80, 131, 420, 145, 45]","[68, 246, 39, 202, 223]","[31, 233, 41, 51, 412]",BLUE,5,5,"['Lux', 'Akali', 'Veigar', 'Dr. Mundo', 'Shaco']","['Pantheon', 'Diana', 'Illaoi', ""Kai'Sa"", 'Veigar']","['Rumble', 'Qiyana', 'Irelia', 'Jhin', 'Tahm Kench']","[""Cho'Gath"", 'Briar', 'Gangplank', 'Caitlyn', 'Thresh']",1,"[68, 246, 39, 202, 223, 31, 233, 41, 51, 412, 1]"
LA1_1642963727,15.16.704.6097,420,1755409023415,"[105, 106, 887, 800, 245]","[84, 89, 51, 234, 875]","[82, 11, 39, 202, 25]","[14, 131, 55, 523, 12]",RED,5,5,"['Fizz', 'Volibear', 'Gwen', 'Mel', 'Ekko']","['Akali', 'Leona', 'Caitlyn', 'Viego', 'Sett']","['Mordekaiser', 'Master Yi', 'Irelia', 'Jhin', 'Morgana']","['Sion', 'Diana', 'Katarina', 'Aphelios', 'Alistar']",0,"[82, 11, 39, 202, 25, 14, 131, 55, 523, 12, 0]"
LA1_1642223681,15.16.704.3186,420,1755177819200,"[35, 53, 25, 90, 103]","[420, 234, 131, 54, 267]","[36, 11, 157, 81, 43]","[86, 77, 711, 523, 902]",RED,5,5,"['Shaco', 'Blitzcrank', 'Morgana', 'Malzahar', 'Ahri']","['Illaoi', 'Viego', 'Diana', 'Malphite', 'Nami']","['Dr. Mundo', 'Master Yi', 'Yasuo', 'Ezreal', 'Karma']","['Garen', 'Udyr', 'Vex', 'Aphelios', 'Milio']",0,"[36, 11, 157, 81, 43, 86, 77, 711, 523, 902, 0]"
LA1_1643218793,15.16.704.6097,420,1755487255725,"[54, 50, 77, 893, 202]","[-1, 25, 48, 141, 875]","[122, 11, 3, 145, 910]","[23, 19, 105, 21, 101]",BLUE,5,5,"['Malphite', 'Swain', 'Udyr', 'Aurora', 'Jhin']","['NoBan', 'Morgana', 'Trundle', 'Kayn', 'Sett']","['Darius', 'Master Yi', 'Galio', ""Kai'Sa"", 'Hwei']","['Tryndamere', 'Warwick', 'Fizz', 'Miss Fortune', 'Xerath']",1,"[122, 11, 3, 145, 910, 23, 19, 105, 21, 101, 1]"
LA1_1644471383,15.16.706.7476,420,1755924561247,"[25, 82, 222, 950, 85]","[141, 82, 18, 19, 35]","[24, 876, 800, 110, 412]","[98, 77, 238, 202, 101]",RED,5,5,"['Morgana', 'Mordekaiser', 'Jinx', 'Naafiri', 'Kennen']","['Kayn', 'Mordekaiser', 'Tristana', 'Warwick', 'Shaco']","['Jax', 'Lillia', 'Mel', 'Varus', 'Thresh']","['Shen', 'Udyr', 'Zed', 'Jhin', 'Xerath']",0,"[24, 876, 800, 110, 412, 98, 77, 238, 202, 101, 0]"
LA1_1644756884,15.16.706.7476,420,1756014444697,"[56, 523, 101, 39, 25]","[800, 90, -1, 99, 233]","[83, 887, 1, 145, 98]","[41, 102, 8, 804, 267]",RED,5,5,"['Nocturne', 'Aphelios', 'Xerath', 'Irelia', 'Morgana']","['Mel', 'Malzahar', 'NoBan', 'Lux', 'Briar']","['Yorick', 'Gwen', 'Annie', ""Kai'Sa"", 'Shen']","['Gangplank', 'Shyvana', 'Vladimir', 'Yunara', 'Nami']",0,"[83, 887, 1, 145, 98, 41, 102, 8, 804, 267, 0]"
LA1_1643346192,15.16.704.6097,420,1755546020188,"[131, 800, 18, 887, 141]","[157, 33, 54, 80, 25]","[67, 246, 163, 202, 68]","[133, 517, 84, 29, 3]",BLUE,5,5,"['Diana', 'Mel', 'Tristana', 'Gwen', 'Kayn']","['Yasuo', 'Rammus', 'Malphite', 'Pantheon', 'Morgana']","['Vayne', 'Qiyana', 'Taliyah', 'Jhin', 'Rumble']","['Quinn', 'Sylas', 'Akali', 'Twitch', 'Galio']",1,"[67, 246, 163, 202, 68, 133, 517, 84, 29, 3, 1]"
LA1_1643353719,15.16.704.6097,420,1755548747925,"[36, 11, 233, 51, 131]","[901, 45, 25, 420, 82]","[31, 141, 99, 67, 89]","[516, 28, 517, 222, 106]",RED,5,5,"['Dr. Mundo', 'Master Yi', 'Briar', 'Caitlyn', 'Diana']","['Smolder', 'Veigar', 'Morgana', 'Illaoi', 'Mordekaiser']","[""Cho'Gath"", 'Kayn', 'Lux', 'Vayne', 'Leona']","['Ornn', 'Evelynn', 'Sylas', 'Jinx', 'Volibear']",0,"[31, 141, 99, 67, 89, 516, 28, 517, 222, 106, 0]"
LA1_1643343686,15.16.704.6097,420,1755545699579,"[800, 82, 12, 35, 48]","[64, 39, 51, 360, 11]","[10, 203, 134, 42, 117]","[2, 517, 68, 202, 101]",BLUE,5,5,"['Mel', 'Mordekaiser', 'Alistar', 'Shaco', 'Trundle']","['Lee Sin', 'Irelia', 'Caitlyn', 'Samira', 'Master Yi']","['Kayle', 'Kindred', 'Syndra', 'Corki', 'Lulu']","['Olaf', 'Sylas', 'Rumble', 'Jhin', 'Xerath']",1,"[10, 203, 134, 42, 117, 2, 517, 68, 202, 101, 1]"
LA1_1643627614,15.16.704.6097,420,1755642200755,"[84, 804, 48, 82, 238]","[420, 804, 131, 111, 84]","[98, 35, 90, 15, 53]","[58, 62, 245, 21, 25]",RED,5,5,"['Akali', 'Yunara', 'Trundle', 'Mordekaiser', 'Zed']","['Illaoi', 'Yunara', 'Diana', 'Nautilus', 'Akali']","['Shen', 'Shaco', 'Malzahar', 'Sivir', 'Blitzcrank']","['Renekton', 'Wukong', 'Ekko', 'Miss Fortune', 'Morgana']",0,"[98, 35, 90, 15, 53, 58, 62, 245, 21, 25, 0]"
LA1_1642786850,15.16.704.6097,420,1755374493979,"[83, -1, 25, -1, 157]","[555, 84, 83, 64, 119]","[875, 77, 103, 202, 37]","[106, 121, 126, 51, 99]",BLUE,5,5,"['Yorick', 'NoBan', 'Morgana', 'NoBan', 'Yasuo']","['Pyke', 'Akali', 'Yorick', 'Lee Sin', 'Draven']","['Sett', 'Udyr', 'Ahri', 'Jhin', 'Sona']","['Volibear', ""Kha'Zix"", 'Jayce', 'Caitlyn', 'Lux']",1,"[875, 77, 103, 202, 37, 106, 121, 126, 51, 99, 1]"
